,Unnamed: 0,player_name,fixture,opponent_team,game_points,venue,team_h_score,team_a_score,gameweek,game_minutes_played,match_goals_scored,game_assists,game_clean_sheets,game_goals_conceded,game_own_goals,game_penalties_saved,game_penalties_missed,game_yellow_cards,game_red_cards,game_saves,game_bonus,game_xG,game_xA,value,selected_by(%),price,bonus_x.1,total_goals_scored,total_assists,clean_sheets_x.1,total_clean_sheets,total_goals_conceded,total_own_goals,total_penalties_saved,total_penalties_missed,total_yellow_cards,total_red_cards,total_bonus,total_starts,total_xG,total_xA,total_points
125,125,Partey,246,Leicester,1,Away,0.0,1.0,25,6,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
126,126,Partey,61,Everton,1,Home,4.0,0.0,25,45,0,0,0,0,0,0,0,0,0,0,0,0.0,0.41,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
127,127,Partey,251,Bournemouth,8,Home,3.0,2.0,26,90,1,0,0,2,0,0,0,0,0,0,1,0.6,0.11,47,0.4,4.7,1,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
128,128,Partey,264,Fulham,3,Away,0.0,3.0,27,90,0,0,1,0,0,0,0,0,0,0,0,0.0,0.02,47,0.4,4.7,0,3,0,1,10,25,0,0,0,4,0,6,26,2.59,1.97,80
129,129,Partey,271,Crystal Palace,2,Home,4.0,1.0,28,90,0,0,0,1,0,0,0,0,0,0,0,0.14,0.17,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
130,130,Partey,281,Leeds,1,Home,4.0,1.0,29,59,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
131,131,Partey,296,Liverpool,2,Away,2.0,2.0,30,90,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
132,132,Partey,309,West Ham,1,Away,2.0,2.0,31,66,0,0,0,2,0,0,0,1,0,0,0,0.0,0.05,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
133,133,Partey,311,Southampton,2,Home,3.0,3.0,32,90,0,0,0,3,0,0,0,0,0,0,0,0.12,0.22,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
134,134,Partey,329,Man City,1,Away,4.0,1.0,33,90,0,0,0,4,0,0,0,1,0,0,0,0.1,0.03,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
135,135,Partey,331,Chelsea,1,Home,3.0,1.0,34,4,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47,0.4,4.7,0,3,0,0,10,25,0,0,0,4,0,6,26,2.59,1.97,80
136,136,Ødegaard,1,Crystal Palace,3,Away,0.0,2.0,1,90,0,0,1,0,0,0,0,0,0,0,0,0.09,0.06,65,26.6,6.6,0,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
137,137,Ødegaard,11,Leicester,2,Home,4.0,2.0,2,90,0,0,0,2,0,0,0,0,0,0,0,0.03,0.07,65,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
138,138,Ødegaard,21,Bournemouth,16,Away,0.0,3.0,3,73,2,0,1,0,0,0,0,0,0,0,3,0.64,0.05,64,26.6,6.6,3,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
139,139,Ødegaard,31,Fulham,10,Home,2.0,1.0,4,90,1,0,0,1,0,0,0,0,0,0,3,0.18,0.46,65,26.6,6.6,3,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
140,140,Ødegaard,41,Aston Villa,1,Home,2.0,1.0,5,80,0,0,0,1,0,0,0,1,0,0,0,0.46,0.22,66,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
141,141,Ødegaard,56,Man Utd,2,Away,3.0,1.0,6,73,0,0,0,2,0,0,0,0,0,0,0,0.35,0.34,66,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
142,142,Ødegaard,72,Brentford,0,Away,0.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,65,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
143,143,Ødegaard,81,Spurs,2,Home,3.0,1.0,9,79,0,0,0,1,0,0,0,0,0,0,0,0.11,0.04,65,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
144,144,Ødegaard,91,Liverpool,4,Home,3.0,2.0,10,81,0,1,0,2,0,0,0,1,0,0,0,0.26,0.47,64,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
145,145,Ødegaard,104,Leeds,6,Away,0.0,1.0,11,72,0,1,1,0,0,0,0,0,0,0,0,0.16,0.17,64,26.6,6.6,0,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
146,146,Ødegaard,127,Southampton,2,Away,1.0,1.0,13,82,0,0,0,1,0,0,0,0,0,0,0,0.09,0.27,64,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
147,147,Ødegaard,131,Nott'm Forest,10,Home,5.0,0.0,14,90,1,0,1,0,0,0,0,0,0,0,2,0.17,0.48,64,26.6,6.6,2,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
148,148,Ødegaard,142,Chelsea,3,Away,0.0,1.0,15,86,0,0,1,0,0,0,0,0,0,0,0,0.12,0.28,64,26.6,6.6,0,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
149,149,Ødegaard,160,Wolves,16,Away,0.0,2.0,16,90,2,0,1,0,0,0,0,0,0,0,3,1.48,0.03,64,26.6,6.6,3,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
150,150,Ødegaard,161,West Ham,11,Home,3.0,1.0,17,90,0,2,0,1,0,0,0,0,0,0,3,0.38,0.26,64,26.6,6.6,3,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
151,151,Ødegaard,172,Brighton,13,Away,2.0,4.0,18,86,1,1,0,2,0,0,0,0,0,0,3,0.06,0.77,65,26.6,6.6,3,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
152,152,Ødegaard,181,Newcastle,2,Home,0.0,0.0,19,90,0,0,1,0,0,0,0,1,0,0,0,0.22,0.18,66,26.6,6.6,0,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
153,153,Ødegaard,199,Spurs,9,Away,0.0,2.0,20,90,1,0,1,0,0,0,0,0,0,0,1,0.14,0.14,67,26.6,6.6,1,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
154,154,Ødegaard,201,Man Utd,5,Home,3.0,2.0,21,90,0,1,0,2,0,0,0,0,0,0,0,0.42,0.04,68,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
155,155,Ødegaard,215,Everton,2,Away,1.0,0.0,22,76,0,0,0,1,0,0,0,0,0,0,0,0.1,0.15,69,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
156,156,Ødegaard,221,Brentford,2,Home,1.0,1.0,23,90,0,0,0,1,0,0,0,0,0,0,0,0.12,0.18,70,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
157,157,Ødegaard,111,Man City,2,Home,1.0,3.0,23,90,0,0,0,3,0,0,0,0,0,0,0,0.1,0.11,70,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
158,158,Ødegaard,231,Aston Villa,8,Away,2.0,4.0,24,90,0,1,0,2,0,0,0,0,0,0,3,0.34,0.6,70,26.6,6.6,3,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
159,159,Ødegaard,246,Leicester,3,Away,0.0,1.0,25,83,0,0,1,0,0,0,0,0,0,0,0,0.15,0.1,70,26.6,6.6,0,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
160,160,Ødegaard,61,Everton,8,Home,4.0,0.0,25,90,1,0,1,0,0,0,0,0,0,0,0,0.4,0.09,70,26.6,6.6,0,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
161,161,Ødegaard,251,Bournemouth,2,Home,3.0,2.0,26,90,0,0,0,2,0,0,0,0,0,0,0,0.56,0.38,70,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
162,162,Ødegaard,264,Fulham,7,Away,0.0,3.0,27,90,1,0,1,0,0,0,0,1,0,0,0,0.45,0.18,69,26.6,6.6,0,14,8,1,11,36,0,0,0,4,0,28,33,9.12,7.23,195
163,163,Ødegaard,271,Crystal Palace,2,Home,4.0,1.0,28,90,0,0,0,1,0,0,0,0,0,0,0,0.25,0.3,69,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
164,164,Ødegaard,281,Leeds,6,Home,4.0,1.0,29,84,0,1,0,1,0,0,0,0,0,0,1,0.0,0.28,68,26.6,6.6,1,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
165,165,Ødegaard,296,Liverpool,2,Away,2.0,2.0,30,79,0,0,0,1,0,0,0,0,0,0,0,0.05,0.01,67,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
166,166,Ødegaard,309,West Ham,10,Away,2.0,2.0,31,89,1,0,0,2,0,0,0,0,0,0,3,0.57,0.17,67,26.6,6.6,3,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
167,167,Ødegaard,311,Southampton,7,Home,3.0,3.0,32,90,1,0,0,3,0,0,0,0,0,0,0,0.28,0.19,67,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
168,168,Ødegaard,329,Man City,2,Away,4.0,1.0,33,70,0,0,0,3,0,0,0,0,0,0,0,0.0,0.04,67,26.6,6.6,0,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
169,169,Ødegaard,331,Chelsea,15,Home,3.0,1.0,34,90,2,0,0,1,0,0,0,0,0,0,3,0.39,0.12,66,26.6,6.6,3,14,8,0,11,36,0,0,0,4,0,28,33,9.12,7.23,195
170,170,Tierney,1,Crystal Palace,1,Away,0.0,2.0,1,7,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
171,171,Tierney,11,Leicester,1,Home,4.0,2.0,2,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,50,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
172,172,Tierney,21,Bournemouth,1,Away,0.0,3.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,49,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
173,173,Tierney,31,Fulham,2,Home,2.0,1.0,4,60,0,0,0,1,0,0,0,0,0,0,0,0.02,0.01,49,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
174,174,Tierney,41,Aston Villa,2,Home,2.0,1.0,5,90,0,0,0,1,0,0,0,0,0,0,0,0.2,0.04,49,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
175,175,Tierney,56,Man Utd,0,Away,3.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,49,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
176,176,Tierney,72,Brentford,6,Away,0.0,3.0,8,90,0,0,1,0,0,0,0,0,0,0,0,0.02,0.13,48,0.7,4.6,0,0,1,1,1,7,0,0,0,0,0,0,5,0.3,0.38,33
177,177,Tierney,81,Spurs,1,Home,3.0,1.0,9,17,0,0,0,0,0,0,0,0,0,0,0,0.02,0.03,48,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
178,178,Tierney,91,Liverpool,1,Home,3.0,2.0,10,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
179,179,Tierney,104,Leeds,1,Away,0.0,1.0,11,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
180,180,Tierney,127,Southampton,1,Away,1.0,1.0,13,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
181,181,Tierney,131,Nott'm Forest,1,Home,5.0,0.0,14,14,0,0,0,0,0,0,0,0,0,0,0,0.0,0.01,48,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
182,182,Tierney,142,Chelsea,1,Away,0.0,1.0,15,12,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,48,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
183,183,Tierney,160,Wolves,0,Away,0.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
184,184,Tierney,161,West Ham,2,Home,3.0,1.0,17,72,0,0,0,1,0,0,0,0,0,0,0,0.0,0.04,47,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
185,185,Tierney,172,Brighton,0,Away,2.0,4.0,18,30,0,0,0,2,0,0,0,0,0,0,0,0.0,0.0,47,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
186,186,Tierney,181,Newcastle,0,Home,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
187,187,Tierney,199,Spurs,1,Away,0.0,2.0,20,11,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
188,188,Tierney,201,Man Utd,0,Home,3.0,2.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,47,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
189,189,Tierney,215,Everton,0,Away,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
190,190,Tierney,221,Brentford,0,Home,1.0,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
191,191,Tierney,111,Man City,0,Home,1.0,3.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
192,192,Tierney,231,Aston Villa,1,Away,2.0,4.0,24,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
193,193,Tierney,246,Leicester,0,Away,0.0,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
194,194,Tierney,61,Everton,1,Home,4.0,0.0,25,8,0,0,0,0,0,0,0,0,0,0,0,0.0,0.02,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
195,195,Tierney,251,Bournemouth,0,Home,3.0,2.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
196,196,Tierney,264,Fulham,1,Away,0.0,3.0,27,18,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
197,197,Tierney,271,Crystal Palace,4,Home,4.0,1.0,28,25,0,1,0,0,0,0,0,0,0,0,0,0.0,0.07,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
198,198,Tierney,281,Leeds,1,Home,4.0,1.0,29,5,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
199,199,Tierney,296,Liverpool,1,Away,2.0,2.0,30,2,0,0,0,0,0,0,0,0,0,0,0,0.04,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
200,200,Tierney,309,West Ham,1,Away,2.0,2.0,31,84,0,0,0,2,0,0,0,0,0,0,0,0.0,0.03,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
201,201,Tierney,311,Southampton,0,Home,3.0,3.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
202,202,Tierney,329,Man City,0,Away,4.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
203,203,Tierney,331,Chelsea,1,Home,3.0,1.0,34,17,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,46,0.7,4.6,0,0,1,0,1,7,0,0,0,0,0,0,5,0.3,0.38,33
204,204,Pépé,1,Crystal Palace,0,Away,0.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,55,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
205,205,Pépé,11,Leicester,0,Home,4.0,2.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,54,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
206,206,Pépé,21,Bournemouth,0,Away,0.0,3.0,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
207,207,Pépé,31,Fulham,0,Home,2.0,1.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
208,208,Pépé,41,Aston Villa,0,Home,2.0,1.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
209,209,Pépé,56,Man Utd,0,Away,3.0,1.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
210,210,Pépé,72,Brentford,0,Away,0.0,3.0,8,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
211,211,Pépé,81,Spurs,0,Home,3.0,1.0,9,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
212,212,Pépé,91,Liverpool,0,Home,3.0,2.0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
213,213,Pépé,104,Leeds,0,Away,0.0,1.0,11,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
214,214,Pépé,127,Southampton,0,Away,1.0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
215,215,Pépé,131,Nott'm Forest,0,Home,5.0,0.0,14,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
216,216,Pépé,142,Chelsea,0,Away,0.0,1.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
217,217,Pépé,160,Wolves,0,Away,0.0,2.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
218,218,Pépé,161,West Ham,0,Home,3.0,1.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
219,219,Pépé,172,Brighton,0,Away,2.0,4.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
220,220,Pépé,181,Newcastle,0,Home,0.0,0.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
221,221,Pépé,199,Spurs,0,Away,0.0,2.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
222,222,Pépé,201,Man Utd,0,Home,3.0,2.0,21,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
223,223,Pépé,215,Everton,0,Away,1.0,0.0,22,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
224,224,Pépé,221,Brentford,0,Home,1.0,1.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
225,225,Pépé,111,Man City,0,Home,1.0,3.0,23,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
226,226,Pépé,231,Aston Villa,0,Away,2.0,4.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
227,227,Pépé,246,Leicester,0,Away,0.0,1.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
228,228,Pépé,61,Everton,0,Home,4.0,0.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
229,229,Pépé,251,Bournemouth,0,Home,3.0,2.0,26,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
230,230,Pépé,264,Fulham,0,Away,0.0,3.0,27,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
231,231,Pépé,271,Crystal Palace,0,Home,4.0,1.0,28,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
232,232,Pépé,281,Leeds,0,Home,4.0,1.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
233,233,Pépé,296,Liverpool,0,Away,2.0,2.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
234,234,Pépé,309,West Ham,0,Away,2.0,2.0,31,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
235,235,Pépé,311,Southampton,0,Home,3.0,3.0,32,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
236,236,Pépé,329,Man City,0,Away,4.0,1.0,33,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
237,237,Pépé,331,Chelsea,0,Home,3.0,1.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,53,0.1,5.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0
238,238,White,1,Crystal Palace,5,Away,0.0,2.0,1,90,0,0,1,0,0,0,0,1,0,0,0,0.0,0.03,45,15.2,5.0,0,2,5,1,13,31,0,0,0,5,0,12,32,1.25,3.43,141
239,239,White,11,Leicester,1,Home,4.0,2.0,2,74,0,0,0,2,0,0,0,0,0,0,0,0.0,0.02,45,15.2,5.0,0,2,5,0,13,31,0,0,0,5,0,12,32,1.25,3.43,141
240,240,White,21,Bournemouth,7,Away,0.0,3.0,3,74,0,0,1,0,0,0,0,0,0,0,1,0.0,0.09,45,15.2,5.0,1,2,5,1,13,31,0,0,0,5,0,12,32,1.25,3.43,141
241,241,White,31,Fulham,1,Home,2.0,1.0,4,90,0,0,0,1,0,0,0,1,0,0,0,0.0,0.03,45,15.2,5.0,0,2,5,0,13,31,0,0,0,5,0,12,32,1.25,3.43,141
242,242,White,41,Aston Villa,8,Home,2.0,1.0,5,64,0,0,1,0,0,0,0,0,0,0,2,0.0,0.28,45,15.2,5.0,2,2,5,1,13,31,0,0,0,5,0,12,32,1.25,3.43,141
243,243,White,56,Man Utd,1,Away,3.0,1.0,6,79,0,0,0,3,0,0,0,0,0,0,0,0.0,0.1,45,15.2,5.0,0,2,5,0,13,31,0,0,0,5,0,12,32,1.25,3.43,141
244,244,White,72,Brentford,6,Away,0.0,3.0,8,85,0,0,1,0,0,0,0,0,0,0,0,0.0,0.06,45,15.2,5.0,0,2,5,1,13,31,0,0,0,5,0,12,32,1.25,3.43,141
245,245,White,81,Spurs,5,Home,3.0,1.0,9,88,0,1,0,1,0,0,0,0,0,0,0,0.02,0.37,45,15.2,5.0,0,2,5,0,13,31,0,0,0,5,0,12,32,1.25,3.43,141
246,246,White,91,Liverpool,1,Home,3.0,2.0,10,90,0,0,0,2,0,0,0,0,0,0,0,0.0,0.01,45,15.2,5.0,0,2,5,0,13,31,0,0,0,5,0,12,32,1.25,3.43,141
247,247,White,104,Leeds,6,Away,0.0,1.0,11,75,0,0,1,0,0,0,0,0,0,0,0,0.0,0.01,45,15.2,5.0,0,2,5,1,13,31,0,0,0,5,0,12,32,1.25,3.43,141
248,248,White,127,Southampton,6,Away,1.0,1.0,13,71,0,1,0,1,0,0,0,0,0,0,1,0.0,0.09,45,15.2,5.0,1,2,5,0,13,31,0,0,0,5,0,12,32,1.25,3.43,141
