,Player Name,Team,Opponent,Venue,Difficulty,Gameweek,Kickoff Time
24918,Finnigan,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24919,Morgan,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24920,Orsic,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24921,Alcaraz,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24922,Bree,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24923,Kamaldeen,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24924,Onuachu,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24925,Doyle,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
24926,Ballard,Southampton,Liverpool,Home,4,38,2023-05-28T15:30:00Z
26567,Lloris,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26568,Forster,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26569,Kane,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26570,Son,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26571,Doherty,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26572,Dier,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26573,Lucas Moura,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26574,Davies,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26575,Højbjerg,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26576,Winks,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26577,Sánchez,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26578,R.Sessegnon,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26579,Bergwijn,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26580,Reguilón,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26581,Tanganga,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26582,Bentancur,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26583,Skipp,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26584,Rodon,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26585,Romero,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26586,Bissouma,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26587,Emerson Royal,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26588,Kulusevski,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26589,Scarlett,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26590,Perišić,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26591,White,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26592,Sarr,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26593,Austin,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26594,Devine,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26595,Parrott,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26596,Richarlison,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26597,Lenglet,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26598,Spence,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26599,Bryan,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26600,Danjuma,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26601,Pedro Porro,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26602,Mundle,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26603,Abbott,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
26604,Craig,Spurs,Leeds,Away,2,38,2023-05-28T15:30:00Z
28011,Ings,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28012,Fabianski,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28013,Ogbonna,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28014,Cresswell,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28015,Antonio,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28016,Lanzini,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28017,Zouma,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28018,Masuaku,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28019,Coufal,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28020,Benrahma,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28021,Bowen,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28022,Vlasic,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28023,Rice,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28024,Soucek,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28025,Fornals,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28026,Johnson,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28027,Aguerd,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28028,Areola,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28029,Downes,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28030,Scamacca,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28031,Emerson,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28032,Coventry,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28033,Oko-Flex,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28034,Cornet,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28035,Kehrer,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28036,Paquetá,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28037,Mubama,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28038,Anang,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28039,Hegyi,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28040,Casey,West Ham,Leicester,Away,3,38,2023-05-28T15:30:00Z
28911,Dawson,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28912,Jiménez,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28913,Jonny,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28914,Sá,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28915,Neves,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28916,Hwang,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28917,Semedo,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28918,Podence,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28919,Kilman,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28920,Cundle,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28921,Neto,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28922,Aït-Nouri,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28923,Fabio Silva,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28924,Toti,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28925,Chiquinho,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28926,Adama,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28927,Šarkić,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28928,Mosquera,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28929,Moutinho,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28930,Collins,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28931,Smith,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28932,Bueno,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28933,Hodge,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28934,Ronan,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28935,Campbell,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28936,Guedes,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28937,Matheus,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28938,Kalajdžić,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28939,Diego Costa,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28940,Traoré,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28941,Fraser,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28942,Griffiths,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28943,Lembikisa,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28944,Cunha,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28945,Lemina,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28946,Sarabia,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28947,Bentley,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
28948,João Gomes,Wolves,Arsenal,Away,4,38,2023-05-28T15:30:00Z
