,Gameweek,Player Name,Position,Opponent,Team,Gameweek Points,Venue,Home Team Score,Away Team Score,Minutes Played,Goals Scored,Assists,Clean Sheets,Goals Conceded,xG Conceded,Own Goals,Penalties Saved,Penalties Missed,Yellow Cards,Red Cards,Saves,Bonus,xG,xA,Selected By(%),Price,Total Goals Scored,Total Assists,Clean Sheets,Total Clean Sheets,Total Goals Conceded,Total xG Conceded,Total Own Goals,Total Saves,Total Penalties Saved,Total Penalties Missed,Total Yellow Cards,Total Red Cards,Total Bonus,Total Starts,Total xG,Total xA,Total Points,Availability
15215,1,R.Williams,Defender,Fulham,Liverpool,0,Away,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15216,2,R.Williams,Defender,Crystal Palace,Liverpool,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15217,3,R.Williams,Defender,Man Utd,Liverpool,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15218,4,R.Williams,Defender,Bournemouth,Liverpool,0,Home,9.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15219,5,R.Williams,Defender,Newcastle,Liverpool,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15220,6,R.Williams,Defender,Everton,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15221,9,R.Williams,Defender,Brighton,Liverpool,0,Home,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15222,10,R.Williams,Defender,Arsenal,Liverpool,0,Away,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15223,11,R.Williams,Defender,Man City,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15224,12,R.Williams,Defender,West Ham,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15225,13,R.Williams,Defender,Nott'm Forest,Liverpool,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15226,14,R.Williams,Defender,Leeds,Liverpool,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15227,15,R.Williams,Defender,Spurs,Liverpool,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15228,16,R.Williams,Defender,Southampton,Liverpool,0,Home,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15229,17,R.Williams,Defender,Aston Villa,Liverpool,0,Away,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15230,18,R.Williams,Defender,Leicester,Liverpool,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15231,19,R.Williams,Defender,Brentford,Liverpool,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15232,20,R.Williams,Defender,Brighton,Liverpool,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15233,21,R.Williams,Defender,Chelsea,Liverpool,0,Home,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15234,22,R.Williams,Defender,Wolves,Liverpool,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15235,23,R.Williams,Defender,Everton,Liverpool,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15236,24,R.Williams,Defender,Newcastle,Liverpool,0,Away,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15237,25,R.Williams,Defender,Crystal Palace,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15238,25,R.Williams,Defender,Wolves,Liverpool,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15239,26,R.Williams,Defender,Man Utd,Liverpool,0,Home,7.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15240,27,R.Williams,Defender,Bournemouth,Liverpool,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15241,29,R.Williams,Defender,Man City,Liverpool,0,Away,4.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15242,29,R.Williams,Defender,Chelsea,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15243,30,R.Williams,Defender,Arsenal,Liverpool,0,Home,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15244,31,R.Williams,Defender,Leeds,Liverpool,0,Away,1.0,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15245,32,R.Williams,Defender,Nott'm Forest,Liverpool,0,Home,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15246,33,R.Williams,Defender,West Ham,Liverpool,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15247,34,R.Williams,Defender,Spurs,Liverpool,0,Home,4.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15248,34,R.Williams,Defender,Fulham,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15249,35,R.Williams,Defender,Brentford,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15250,36,R.Williams,Defender,Leicester,Liverpool,0,Away,0.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15251,37,R.Williams,Defender,Aston Villa,Liverpool,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15252,1,Davies,Defender,Fulham,Liverpool,0,Away,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15253,2,Davies,Defender,Crystal Palace,Liverpool,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15254,3,Davies,Defender,Man Utd,Liverpool,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15255,4,Davies,Defender,Bournemouth,Liverpool,0,Home,9.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15256,5,Davies,Defender,Newcastle,Liverpool,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15257,6,Davies,Defender,Everton,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15258,9,Davies,Defender,Brighton,Liverpool,0,Home,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15259,10,Davies,Defender,Arsenal,Liverpool,0,Away,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15260,11,Davies,Defender,Man City,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15261,12,Davies,Defender,West Ham,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15262,13,Davies,Defender,Nott'm Forest,Liverpool,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15263,14,Davies,Defender,Leeds,Liverpool,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15264,15,Davies,Defender,Spurs,Liverpool,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15265,16,Davies,Defender,Southampton,Liverpool,0,Home,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15266,17,Davies,Defender,Aston Villa,Liverpool,0,Away,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15267,18,Davies,Defender,Leicester,Liverpool,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15268,19,Davies,Defender,Brentford,Liverpool,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15269,20,Davies,Defender,Brighton,Liverpool,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15270,21,Davies,Defender,Chelsea,Liverpool,0,Home,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15271,22,Davies,Defender,Wolves,Liverpool,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15272,23,Davies,Defender,Everton,Liverpool,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15273,24,Davies,Defender,Newcastle,Liverpool,0,Away,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15274,25,Davies,Defender,Crystal Palace,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15275,25,Davies,Defender,Wolves,Liverpool,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15276,26,Davies,Defender,Man Utd,Liverpool,0,Home,7.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15277,27,Davies,Defender,Bournemouth,Liverpool,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15278,29,Davies,Defender,Man City,Liverpool,0,Away,4.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15279,29,Davies,Defender,Chelsea,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15280,30,Davies,Defender,Arsenal,Liverpool,0,Home,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15281,31,Davies,Defender,Leeds,Liverpool,0,Away,1.0,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15282,32,Davies,Defender,Nott'm Forest,Liverpool,0,Home,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15283,33,Davies,Defender,West Ham,Liverpool,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15284,34,Davies,Defender,Spurs,Liverpool,0,Home,4.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15285,34,Davies,Defender,Fulham,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15286,35,Davies,Defender,Brentford,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15287,36,Davies,Defender,Leicester,Liverpool,0,Away,0.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15288,37,Davies,Defender,Aston Villa,Liverpool,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15289,1,Van den Berg,Defender,Fulham,Liverpool,0,Away,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15290,2,Van den Berg,Defender,Crystal Palace,Liverpool,0,Home,1.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15291,3,Van den Berg,Defender,Man Utd,Liverpool,0,Away,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15292,4,Van den Berg,Defender,Bournemouth,Liverpool,0,Home,9.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15293,5,Van den Berg,Defender,Newcastle,Liverpool,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15294,6,Van den Berg,Defender,Everton,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15295,9,Van den Berg,Defender,Brighton,Liverpool,0,Home,3.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15296,10,Van den Berg,Defender,Arsenal,Liverpool,0,Away,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15297,11,Van den Berg,Defender,Man City,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15298,12,Van den Berg,Defender,West Ham,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15299,13,Van den Berg,Defender,Nott'm Forest,Liverpool,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15300,14,Van den Berg,Defender,Leeds,Liverpool,0,Home,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15301,15,Van den Berg,Defender,Spurs,Liverpool,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15302,16,Van den Berg,Defender,Southampton,Liverpool,0,Home,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15303,17,Van den Berg,Defender,Aston Villa,Liverpool,0,Away,1.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15304,18,Van den Berg,Defender,Leicester,Liverpool,0,Home,2.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15305,19,Van den Berg,Defender,Brentford,Liverpool,0,Away,3.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15306,20,Van den Berg,Defender,Brighton,Liverpool,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15307,21,Van den Berg,Defender,Chelsea,Liverpool,0,Home,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15308,22,Van den Berg,Defender,Wolves,Liverpool,0,Away,3.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15309,23,Van den Berg,Defender,Everton,Liverpool,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15310,24,Van den Berg,Defender,Newcastle,Liverpool,0,Away,0.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15311,25,Van den Berg,Defender,Crystal Palace,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15312,25,Van den Berg,Defender,Wolves,Liverpool,0,Home,2.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15313,26,Van den Berg,Defender,Man Utd,Liverpool,0,Home,7.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15314,27,Van den Berg,Defender,Bournemouth,Liverpool,0,Away,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15315,29,Van den Berg,Defender,Man City,Liverpool,0,Away,4.0,1.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15316,29,Van den Berg,Defender,Chelsea,Liverpool,0,Away,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15317,30,Van den Berg,Defender,Arsenal,Liverpool,0,Home,2.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15318,31,Van den Berg,Defender,Leeds,Liverpool,0,Away,1.0,6.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15319,32,Van den Berg,Defender,Nott'm Forest,Liverpool,0,Home,3.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15320,33,Van den Berg,Defender,West Ham,Liverpool,0,Away,1.0,2.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15321,34,Van den Berg,Defender,Spurs,Liverpool,0,Home,4.0,3.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15322,34,Van den Berg,Defender,Fulham,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
15323,35,Van den Berg,Defender,Brentford,Liverpool,0,Home,1.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.1,4.0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0.00,0.00,0,u
